ts,phase,stage,uncertainty_index,request,vehicle,table_number,table_id,dynamic_t_begin,duration_type,gt_mean,phase_label,oracle_ctx_mode,delay_tolerance,severity,passed_terminals,current_time,action,reward,action_meaning,feasible,source,p_action1,algo,regime_id,context_id,drift_score,belief_smooth_penalty,value_residual,delta_t,policy_kl,action_prob,entropy,bootstrap,trust_region_scaled,trust_region_scale,gate_prob_0_mean,gate_prob_1_mean,gate_entropy_mean,expert0_action1_prob_mean,expert1_action1_prob_mean,expert_selected_ratio,moe_div_mean,pdi_future_mean,pdi_pref_mean,pdi_hard_mean,pdi_fail0_mean,pdi_fail1_mean,stage_family,matched,run_label,run_dir,distribution,seed,algorithm,algo_version,reward_pos,action1,action0,semantic_action,wait_like,engage_like,ts_decision,ts_reward,run_id,decision_seq,decision_id,stage_mode,pair_index,impl_stream,impl_list_idx,h_index,severity_bucket
,implement,receive_reward,1,3000000000029,43,968,,1,mix_mu_5_40_terminal_dependent,90,B,,,3.0,,94,0,1.0,,,RL,0.0010353600373491,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698977.389246,1772699009.801518,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,135.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|135,eval_only,0.0,removal,130.0,129.0,low(2-3)
,implement,receive_reward,1,3000000000015,43,968,,1,mix_mu_5_40_terminal_dependent,90,B,,,3.0,,94,0,0.0,,,RL,0.0010367932263761,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698977.309101,1772699009.1246247,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,134.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|134,eval_only,0.0,removal,129.0,128.0,low(2-3)
,implement,receive_reward,1,3000000000006,24,968,,1,mix_mu_5_40_terminal_dependent,90,B,,,3.0,,94,0,0.0,,,RL,0.0010363400215283,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698977.2038045,1772699008.16021,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,133.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|133,eval_only,0.0,removal,128.0,127.0,low(2-3)
,implement,receive_reward,0,3000000000024,79,969,,2,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,2,0,1.0,,,RL,0.0010437126038596,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698975.5398731,1772698975.874332,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,132.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|132,eval_only,0.0,removal,127.0,126.0,mid(4-5)
,implement,receive_reward,0,3000000000023,92,969,,2,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,4,0,0.0,,,RL,0.0010342395398765,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698943.774225,1772698975.561128,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,131.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|131,eval_only,0.0,removal,126.0,125.0,mid(4-5)
,implement,receive_reward,0,3000000000016,82,969,,2,mix_mu_5_40_terminal_dependent,90,B,,,5.0,,4,0,0.0,,,RL,0.0010367211652919,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698941.9025462,1772698975.5480988,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,130.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|130,eval_only,0.0,removal,125.0,124.0,mid(4-5)
,implement,receive_reward,1,3000000000019,36,970,,4,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,98,1,1.0,,,RL,0.9982725381851196,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,1,0,remove,0,1,1772698912.4205122,1772698943.3797407,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,129.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|129,eval_only,0.0,removal,124.0,123.0,high(6+)
,implement,receive_reward,1,3000000000022,36,970,,4,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,98,0,0.0,,,RL,0.0012591496342793,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,wait,1,0,1772698906.8748298,1772698942.434197,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,128.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|128,eval_only,0.0,removal,123.0,122.0,high(6+)
,implement,receive_reward,0,3000000000022,114,971,,98,mix_mu_5_40_terminal_dependent,90,B,,,6.0,,1,0,1.0,,,RL,0.0010439910693094,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772698905.0310097,1772698912.0333693,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,127.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|127,eval_only,0.0,removal,122.0,121.0,high(6+)
,implement,receive_reward,0,3000000000006,109,968,,57,mix_mu_5_40_terminal_dependent,90,B,,,3.0,,1,0,1.0,,,RL,0.0010457439348101,,B,B|gt_mean=90,,,,,,,,,,,,,,,,,,,,,,,removal,1,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,1,0,1,wait,1,0,1772699009.9948952,1772699013.0406976,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,137.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|137,eval_only,0.0,removal,132.0,131.0,low(2-3)
,implement,unmatched,0,3000000000015,83,949,,1,mix_mu_5_40_terminal_dependent,90,B,,,,,,0,,,,RL,0.0010450686095282,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,0,PLR_UED,a:\MYpython\34959_RL\codes\nexus\local_adaptive_o10_90_s42_rerun2\run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,O_10_90,42,PPO_NEW,v3,0,0,1,unknown,0,0,1772699663.9996014,1772699664.1517403,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42,199.0,run_20260305_092522_719454_R30_O_10_90_PLR_UED_S42|implement|199,eval_only,0.0,,,-1.0,unknown
1771508704.1394181,implement,receive_reward,1,3000000000024,79,999,999,104,mix_mu_5_40_terminal_dependent,90,B,none,40.0,4.0,"""[4, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",104,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771509574.5158238,implement,receive_reward,1,3000000000022,36,978,978,52,mix_mu_5_40_terminal_dependent,90,B,none,97.1,6.0,"""[5.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",52,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771509882.8043673,implement,receive_reward,0,3000000000016,82,970,970,4,mix_mu_5_40_terminal_dependent,90,B,none,72.5,5.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771509882.807368,implement,receive_reward,0,3000000000023,92,970,970,4,mix_mu_5_40_terminal_dependent,90,B,none,52.8,5.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",4,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771509882.8185217,implement,receive_reward,0,3000000000024,79,969,969,2,mix_mu_5_40_terminal_dependent,90,B,none,142.0,5.0,"""[4, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771509921.0622847,implement,receive_reward,1,3000000000006,24,969,969,94,mix_mu_5_40_terminal_dependent,90,B,none,45.19999999999999,3.0,"""[4, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",94,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771509921.2662213,implement,receive_reward,1,3000000000015,43,969,969,94,mix_mu_5_40_terminal_dependent,90,B,none,73.0,3.0,"""[4, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",94,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771509921.511505,implement,receive_reward,1,3000000000029,43,969,969,94,mix_mu_5_40_terminal_dependent,90,B,none,63.5,3.0,"""[4, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",94,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771509924.3317018,implement,receive_reward,0,3000000000024,100,968,968,1,mix_mu_5_40_terminal_dependent,90,B,none,143.0,3.0,"""[4.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771509924.5367749,implement,receive_reward,0,3000000000006,109,968,968,1,mix_mu_5_40_terminal_dependent,90,B,none,139.2,3.0,"""[4.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771509924.7688076,implement,receive_reward,0,3000000000002,110,968,968,1,mix_mu_5_40_terminal_dependent,90,B,none,66.1,3.0,"""[4.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771509845.9282587,implement,receive_reward,1,3000000000019,36,971,971,98,mix_mu_5_40_terminal_dependent,90,B,none,13.599999999999994,6.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",98,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771509924.985889,implement,receive_reward,0,3000000000011,111,968,968,1,mix_mu_5_40_terminal_dependent,90,B,none,92.5,3.0,"""[4.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771509925.4344716,implement,receive_reward,0,3000000000020,111,968,968,1,mix_mu_5_40_terminal_dependent,90,B,none,52.5,3.0,"""[4.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,1,1.0,重新规划,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,1,0,remove,0,1,,,,,,,,,,,low(2-3)
1771509925.6352413,implement,receive_reward,0,3000000000013,111,968,968,1,mix_mu_5_40_terminal_dependent,90,B,none,56.5,3.0,"""[4.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771509965.106921,implement,receive_reward,1,3000000000015,83,968,968,57,mix_mu_5_40_terminal_dependent,90,B,none,98.0,4.0,"""[2.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",57,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771509965.118614,implement,receive_reward,1,3000000000028,99,968,968,57,mix_mu_5_40_terminal_dependent,90,B,none,36.4,4.0,"""[2.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",57,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771509965.120613,implement,receive_reward,1,3000000000024,100,968,968,57,mix_mu_5_40_terminal_dependent,90,B,none,84.7,4.0,"""[2.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",57,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771509965.1216135,implement,receive_reward,1,3000000000025,102,968,968,57,mix_mu_5_40_terminal_dependent,90,B,none,73.5,4.0,"""[2.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",57,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771509965.1326134,implement,receive_reward,1,3000000000005,113,967,967,66,mix_mu_5_40_terminal_dependent,90,B,none,54.0,4.0,"""[7.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",66,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771510003.3642015,implement,receive_reward,0,3000000000021,70,966,966,2,mix_mu_5_40_terminal_dependent,90,B,none,107.0,5.0,"""[8.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771510076.5183322,implement,receive_reward,1,3000000000007,10,966,966,85,mix_mu_5_40_terminal_dependent,90,B,none,50.0,5.0,"""[3, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",85,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771509925.2193453,implement,receive_reward,0,3000000000029,111,968,968,1,mix_mu_5_40_terminal_dependent,90,B,none,157.5,3.0,"""[4.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,low(2-3)
1771509845.7335668,implement,receive_reward,1,3000000000022,36,971,971,98,mix_mu_5_40_terminal_dependent,90,B,none,33.599999999999994,6.0,"""[1.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",98,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771509807.717864,implement,receive_reward,0,3000000000022,114,971,971,1,mix_mu_5_40_terminal_dependent,90,B,none,150.0,6.0,"""[8.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771509807.4681146,implement,receive_reward,0,3000000000019,114,971,971,1,mix_mu_5_40_terminal_dependent,90,B,none,130.0,6.0,"""[8.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",1,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771509612.2552545,implement,receive_reward,0,3000000000005,26,977,977,3,mix_mu_5_40_terminal_dependent,90,B,none,115.5,6.0,"""[5, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771509612.4786546,implement,receive_reward,0,3000000000004,26,977,977,3,mix_mu_5_40_terminal_dependent,90,B,none,121.0,6.0,"""[5, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771509612.739872,implement,receive_reward,0,3000000000019,36,977,977,3,mix_mu_5_40_terminal_dependent,90,B,none,126.1,6.0,"""[5.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771509612.9739974,implement,receive_reward,0,3000000000022,36,977,977,3,mix_mu_5_40_terminal_dependent,90,B,none,146.1,6.0,"""[5.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771509613.206637,implement,receive_reward,0,3000000000026,44,977,977,3,mix_mu_5_40_terminal_dependent,90,B,none,80.0,6.0,"""[5.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771509613.4547386,implement,receive_reward,0,3000000000028,47,977,977,3,mix_mu_5_40_terminal_dependent,90,B,none,104.0,6.0,"""[5, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",3,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,high(6+)
1771509615.9453123,implement,receive_reward,0,3000000000018,71,976,976,2,mix_mu_5_40_terminal_dependent,90,B,none,123.0,5.0,"""[9.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771509615.9513278,implement,receive_reward,0,3000000000024,79,976,976,2,mix_mu_5_40_terminal_dependent,90,B,none,154.0,5.0,"""[9, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",2,0,1.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,1,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
1771509615.9533253,implement,receive_reward,1,3000000000005,113,976,976,112,mix_mu_5_40_terminal_dependent,90,B,none,8.0,5.0,"""[7.0, -1, -1, -1, -1, -1, -1, -1, -1, -1]""",112,0,0.0,等待/保持,,RL,,PPO,B,B|gt_mean=90,0.0,,,,,,,,,,,,,,,,,,,,,,removal,1,PPO,a:\MYpython\34959_RL\codes\nexus\thesis_gapfill_patch\run_20260219_202213_305730_R30_O_10_90_PPO_S42,O_10_90,42,PPO,v1,0,0,1,wait,1,0,,,,,,,,,,,mid(4-5)
